4.148614e+02,-1.570770e-01
4.149217e+02,-1.489556e-01
4.149820e+02,-1.294921e-01
4.150422e+02,-1.064563e-01
4.151025e+02,-8.730703e-02
4.151628e+02,-7.570715e-02
4.152230e+02,-7.165830e-02
4.152833e+02,-7.283245e-02
4.153435e+02,-7.558928e-02
4.154038e+02,-7.591098e-02
4.154641e+02,-7.032698e-02
4.155244e+02,-5.786239e-02
4.155846e+02,-4.058841e-02
4.156449e+02,-2.251538e-02
4.157051e+02,-7.166874e-03
4.157654e+02,3.394694e-03
4.158257e+02,8.606123e-03
4.158859e+02,8.898060e-03
4.159462e+02,5.272689e-03
4.160065e+02,-6.907590e-04
4.160667e+02,-6.936160e-03
4.161270e+02,-1.077917e-02
4.161873e+02,-9.748857e-03
4.162475e+02,-2.636706e-03
4.163078e+02,9.608893e-03
4.163680e+02,2.391697e-02
4.164283e+02,3.616417e-02
4.164886e+02,4.255192e-02
4.165488e+02,4.114012e-02
4.166091e+02,3.196834e-02
4.166694e+02,1.678458e-02
4.167296e+02,-1.974238e-03
4.167899e+02,-2.173103e-02
4.168502e+02,-4.038451e-02
4.169104e+02,-5.663979e-02
4.169707e+02,-6.977017e-02
4.170309e+02,-7.979942e-02
4.170912e+02,-8.758620e-02
4.171515e+02,-9.536152e-02
4.172118e+02,-1.068446e-01
4.172720e+02,-1.271100e-01
4.173323e+02,-1.621305e-01
4.173925e+02,-2.172859e-01
4.174528e+02,-2.957238e-01
4.175131e+02,-3.942215e-01
4.175733e+02,-4.969052e-01
4.176336e+02,-5.656639e-01
4.176939e+02,-5.583315e-01
4.177541e+02,-4.783670e-01
4.178144e+02,-3.698132e-01
4.178747e+02,-2.688497e-01
4.179349e+02,-1.898496e-01
4.179952e+02,-1.370683e-01
4.180555e+02,-1.106556e-01
4.181157e+02,-1.112536e-01
4.181760e+02,-1.423641e-01
4.182362e+02,-2.121413e-01
4.182965e+02,-3.345741e-01
4.183568e+02,-5.236363e-01
4.184171e+02,-7.610477e-01
4.184773e+02,-8.804177e-01
4.185376e+02,-7.323030e-01
4.185978e+02,-5.118909e-01
4.186581e+02,-3.346019e-01
4.187184e+02,-2.043172e-01
4.187786e+02,-1.071468e-01
4.188389e+02,-3.320032e-02
4.188992e+02,2.347782e-02
4.189594e+02,6.560651e-02
4.190197e+02,9.350179e-02
4.190800e+02,1.072419e-01
4.191402e+02,1.084849e-01
4.192005e+02,1.013191e-01
4.192607e+02,9.041885e-02
4.193210e+02,7.915817e-02
4.193813e+02,6.864134e-02
4.194415e+02,5.814458e-02
4.195018e+02,4.598791e-02
4.195621e+02,3.018401e-02
4.196223e+02,9.003929e-03
4.196826e+02,-1.819673e-02
4.197429e+02,-4.977703e-02
4.198031e+02,-8.098856e-02
4.198634e+02,-1.039775e-01
4.199236e+02,-1.116261e-01
4.199839e+02,-1.021061e-01
4.200442e+02,-8.024953e-02
4.201045e+02,-5.396161e-02
4.201647e+02,-3.024926e-02
4.202250e+02,-1.327701e-02
4.202852e+02,-4.038330e-03
4.203455e+02,-1.527078e-03
4.204058e+02,-3.363466e-03
4.204660e+02,-6.780783e-03
4.205263e+02,-9.228873e-03
4.205866e+02,-9.485020e-03
4.206468e+02,-8.190969e-03
4.207071e+02,-7.743495e-03
4.207674e+02,-1.121184e-02
4.208276e+02,-2.122631e-02
4.208879e+02,-3.952697e-02
4.209482e+02,-6.666356e-02
4.210084e+02,-1.019001e-01
4.210687e+02,-1.423391e-01
4.211289e+02,-1.824024e-01
4.211892e+02,-2.125196e-01
4.212495e+02,-2.213465e-01
4.213098e+02,-2.024023e-01
4.213700e+02,-1.588926e-01
4.214303e+02,-1.013382e-01
4.214905e+02,-4.038436e-02
4.215508e+02,1.641423e-02
4.216111e+02,6.482953e-02
4.216713e+02,1.026483e-01
4.217316e+02,1.282499e-01
4.217919e+02,1.408452e-01
4.218521e+02,1.403780e-01
4.219124e+02,1.278320e-01
4.219727e+02,1.053837e-01
4.220329e+02,7.663760e-02
4.220932e+02,4.657911e-02
4.221534e+02,2.045061e-02
4.222137e+02,3.256665e-03
4.222740e+02,-2.067901e-03
4.223342e+02,4.221349e-03
4.223945e+02,1.825108e-02
4.224548e+02,3.377836e-02
4.225150e+02,4.437752e-02
4.225753e+02,4.463816e-02
4.226356e+02,3.186695e-02
4.226958e+02,6.254102e-03
4.227561e+02,-2.869417e-02
4.228163e+02,-6.654086e-02
4.228766e+02,-9.728009e-02
4.229369e+02,-1.094098e-01
4.229972e+02,-9.738249e-02
4.230574e+02,-6.851272e-02
4.231177e+02,-3.873178e-02
4.231779e+02,-1.952338e-02
4.232382e+02,-1.338529e-02
4.232985e+02,-1.620212e-02
4.233587e+02,-2.230549e-02
4.234190e+02,-2.693488e-02
4.234793e+02,-2.775773e-02
4.235395e+02,-2.495923e-02
4.235998e+02,-2.076573e-02
4.236601e+02,-1.831259e-02
4.237203e+02,-2.057450e-02
4.237806e+02,-2.945924e-02
4.238409e+02,-4.513476e-02
4.239011e+02,-6.578159e-02
4.239614e+02,-8.749788e-02
4.240216e+02,-1.053428e-01
4.240819e+02,-1.144177e-01
4.241422e+02,-1.122331e-01
4.242025e+02,-9.969696e-02
4.242627e+02,-8.027696e-02
4.243230e+02,-5.807227e-02
4.243832e+02,-3.647171e-02
4.244435e+02,-1.820578e-02
4.245038e+02,-5.196804e-03
4.245640e+02,1.197922e-03
4.246243e+02,2.184082e-04
4.246846e+02,-8.016978e-03
4.247448e+02,-2.250396e-02
4.248051e+02,-4.149825e-02
4.248654e+02,-6.318985e-02
4.249256e+02,-8.587036e-02
4.249859e+02,-1.083595e-01
4.250461e+02,-1.299846e-01
4.251064e+02,-1.499298e-01
4.251667e+02,-1.664915e-01
4.252269e+02,-1.768077e-01
4.252872e+02,-1.777524e-01
4.253475e+02,-1.683534e-01
4.254077e+02,-1.512091e-01
4.254680e+02,-1.316231e-01
4.255283e+02,-1.148474e-01
4.255885e+02,-1.045939e-01
4.256488e+02,-1.025675e-01
4.257090e+02,-1.084944e-01
4.257693e+02,-1.206022e-01
4.258296e+02,-1.357295e-01
4.258899e+02,-1.500522e-01
4.259501e+02,-1.593338e-01
4.260104e+02,-1.604988e-01
4.260706e+02,-1.527750e-01
4.261309e+02,-1.379437e-01
4.261912e+02,-1.192110e-01
4.262514e+02,-9.948968e-02
4.263117e+02,-8.035652e-02
4.263720e+02,-6.164410e-02
4.264322e+02,-4.215632e-02
4.264925e+02,-2.072230e-02
4.265528e+02,2.734728e-03
4.266130e+02,2.712753e-02
4.266733e+02,5.049850e-02
4.267336e+02,7.072783e-02
4.267938e+02,8.547737e-02
4.268541e+02,9.249915e-02
